phenocode	name	category	num_cases	num_controls	path_bucket	path_https
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	IX Diseases of the circulatory system (I9_)	519	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOHYP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOHYP.gz
I9_CARDMYOINOTH	Cardiomyopathy in other diseases	IX Diseases of the circulatory system (I9_)	124	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOINOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOINOTH.gz
I9_CARDMYOOTH	Cardiomyopathy, other and unspecified	IX Diseases of the circulatory system (I9_)	2412	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYOOTH.gz
I9_CARDMYORESTR	Restrictive cardiomyopathy	IX Diseases of the circulatory system (I9_)	96	371403	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYORESTR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CARDMYORESTR.gz
I9_CAVS_OPERATED	Calcific aortic valvular stenosis, operated	IX Diseases of the circulatory system (I9_)	9153	368124	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CAVS_OPERATED.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CAVS_OPERATED.gz
I9_CEREBATHER	Cerebral atherosclerosis	IX Diseases of the circulatory system (I9_)	322	376955	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CEREBATHER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CEREBATHER.gz
I9_CEREBDOTH	Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere	IX Diseases of the circulatory system (I9_)	1949	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CEREBDOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CEREBDOTH.gz
I9_CHD	Major coronary heart disease event	IX Diseases of the circulatory system (I9_)	43518	333759	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CHD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CHD.gz
I9_CONDUCTIO	Conduction disorders	IX Diseases of the circulatory system (I9_)	9949	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CONDUCTIO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CONDUCTIO.gz
I9_CORATHER	Coronary atherosclerosis	IX Diseases of the circulatory system (I9_)	47550	313400	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CORATHER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CORATHER.gz
I9_CVD_HARD	Hard cardiovascular diseases	Cardiometabolic endpoints	61240	316037	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_CVD_HARD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_CVD_HARD.gz
I9_DISCER	Dissection of cerebral arteries, nonruptured	IX Diseases of the circulatory system (I9_)	180	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_DISCER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_DISCER.gz
I9_DISVEINLYMPH	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	IX Diseases of the circulatory system (I9_)	53156	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_DISVEINLYMPH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_DISVEINLYMPH.gz
I9_ENDOCARD	Endocarditis	IX Diseases of the circulatory system (I9_)	940	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_ENDOCARD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_ENDOCARD.gz
I9_E_DRONE	Dronedarone medication	IX Diseases of the circulatory system (I9_)	743	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_E_DRONE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_E_DRONE.gz
I9_HEARTFAIL	Heart failure,strict	IX Diseases of the circulatory system (I9_)	27304	349973	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL.gz
I9_HEARTFAIL_ALLCAUSE	All-cause Heart Failure	IX Diseases of the circulatory system (I9_)	26872	349361	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_ALLCAUSE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_ALLCAUSE.gz
I9_HEARTFAIL_AND_ANTIHYPERT	Heart failure and antihypertensive medication	Cardiometabolic endpoints	25827	177731	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_ANTIHYPERT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_ANTIHYPERT.gz
I9_HEARTFAIL_AND_CHD	Heart failure and coronary heart disease	Cardiometabolic endpoints	12872	333759	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_CHD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_CHD.gz
I9_HEARTFAIL_AND_HYPERTCARDIOM	Heart failure and hypertrophic cardiomyopathy	Cardiometabolic endpoints	432	376233	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_HYPERTCARDIOM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_HYPERTCARDIOM.gz
I9_HEARTFAIL_AND_OVERWEIGHT	Heart failure and bmi 25plus	Cardiometabolic endpoints	16707	154410	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_OVERWEIGHT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_AND_OVERWEIGHT.gz
I9_HEARTFAIL_EXMORE	Heart failure,strict (more control exclusions)	IX Diseases of the circulatory system (I9_)	27304	328105	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HEARTFAIL_EXMORE.gz
I9_HYPERTENC	Hypertensive encephalopathy	IX Diseases of the circulatory system (I9_)	96	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPERTENC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPERTENC.gz
I9_HYPERTROCARDMYOP	Hypertrophic cardiomyopathy	IX Diseases of the circulatory system (I9_)	1044	376233	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPERTROCARDMYOP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPERTROCARDMYOP.gz
I9_HYPOTE	Hypotension	IX Diseases of the circulatory system (I9_)	4432	371886	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPOTE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPOTE.gz
I9_HYPTENS	Hypertension	IX Diseases of the circulatory system (I9_)	111581	265626	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENS.gz
I9_HYPTENSEC	Secondary hypertension	IX Diseases of the circulatory system (I9_)	2597	191924	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSEC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSEC.gz
I9_HYPTENSESS	Hypertension, essential	IX Diseases of the circulatory system (I9_)	92462	265626	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSESS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSESS.gz
I9_HYPTENSHD	Hypertensive Heart Disease	IX Diseases of the circulatory system (I9_)	8387	265626	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSHD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSHD.gz
I9_HYPTENSPUL	Hypertension, Pulmonary Arterial	IX Diseases of the circulatory system (I9_)	234	265626	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSPUL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSPUL.gz
I9_HYPTENSRD	Hypertensive Renal Disease	IX Diseases of the circulatory system (I9_)	1022	265626	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSRD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_HYPTENSRD.gz
I9_ICH	Intracerebral haemmorrhage	IX Diseases of the circulatory system (I9_)	3749	339914	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_ICH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_ICH.gz
I9_IHD	Ischaemic heart disease, wide definition	IX Diseases of the circulatory system (I9_)	63744	313533	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_IHD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_IHD.gz
I9_INTRACRA	Nontraumatic intracranial haemmorrhage	IX Diseases of the circulatory system (I9_)	6530	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_INTRACRA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_INTRACRA.gz
I9_K_CARDIAC	Death due to cardiac causes	IX Diseases of the circulatory system (I9_)	19295	357982	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_K_CARDIAC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_K_CARDIAC.gz
I9_LBBB	Left bundle-branch block	IX Diseases of the circulatory system (I9_)	1918	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_LBBB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_LBBB.gz
I9_LYMPHADE	Nonspecific lymphadenitis	IX Diseases of the circulatory system (I9_)	1808	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_LYMPHADE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_LYMPHADE.gz
I9_LYMPHOTH	Other noninfective disorders of lymphatic vessels and lymph nodes	IX Diseases of the circulatory system (I9_)	901	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_LYMPHOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_LYMPHOTH.gz
I9_MI_COMPLICATIONS	Complications following myocardial infarction	IX Diseases of the circulatory system (I9_)	226	313400	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_MI_COMPLICATIONS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_MI_COMPLICATIONS.gz
I9_MI_STRICT	Myocardial infarction, strict	IX Diseases of the circulatory system (I9_)	24185	313400	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_MI_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_MI_STRICT.gz
I9_MYOCARD	Myocarditis	IX Diseases of the circulatory system (I9_)	1521	191924	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_MYOCARD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_MYOCARD.gz
I9_NONISCHCARDMYOP	Non-ischemic cardiomyopathy	IX Diseases of the circulatory system (I9_)	9926	303607	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_NONISCHCARDMYOP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_NONISCHCARDMYOP.gz
I9_NONISCHCARDMYOP_STRICT	Nonischemic cardiomyopathy	IX Diseases of the circulatory system (I9_)	1639	311340	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_NONISCHCARDMYOP_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_NONISCHCARDMYOP_STRICT.gz
I9_NONRHEVALV	Non-rheumatic valve diseases	IX Diseases of the circulatory system (I9_)	20772	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_NONRHEVALV.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_NONRHEVALV.gz
I9_OTHANEUR	Other aneurysm	IX Diseases of the circulatory system (I9_)	1530	349539	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHANEUR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHANEUR.gz
I9_OTHARR	Other arrhythmias	IX Diseases of the circulatory system (I9_)	28079	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHARR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHARR.gz
I9_OTHILLHEART	Other or ill-defined heart diseases	IX Diseases of the circulatory system (I9_)	1524	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHILLHEART.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHILLHEART.gz
I9_OTHINTRACRA	Other intracranial haemorrhages	IX Diseases of the circulatory system (I9_)	768	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHINTRACRA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHINTRACRA.gz
I9_OTHOTH	Other other unspecified disorders of the circulatory system	IX Diseases of the circulatory system (I9_)	1002	371886	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHOTH.gz
I9_OTHPER	Other peripheral vascular diseases	IX Diseases of the circulatory system (I9_)	2230	349539	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHPER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_OTHPER.gz
I9_PAROXTAC	Paroxysmal tachycardia	IX Diseases of the circulatory system (I9_)	9604	191924	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PAROXTAC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PAROXTAC.gz
I9_PERICAOTH	Other diseases of pericardium	IX Diseases of the circulatory system (I9_)	1135	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PERICAOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PERICAOTH.gz
I9_PERICARD	Pericarditis	IX Diseases of the circulatory system (I9_)	979	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PERICARD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PERICARD.gz
I9_PHLETHROM	Phlebitis and thrombophlebitis (not including DVT)	IX Diseases of the circulatory system (I9_)	7037	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PHLETHROM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PHLETHROM.gz
I9_PHLETHROMBDVTLOW	DVT of lower extremities	IX Diseases of the circulatory system (I9_)	9109	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PHLETHROMBDVTLOW.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PHLETHROMBDVTLOW.gz
I9_POSTAMI	Status post-ami	IX Diseases of the circulatory system (I9_)	3030	313400	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_POSTAMI.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_POSTAMI.gz
I9_PROGVASC	Progressive vascular leukoencephalopathy	IX Diseases of the circulatory system (I9_)	673	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PROGVASC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PROGVASC.gz
I9_PULMEMB	Pulmonary embolism	IX Diseases of the circulatory system (I9_)	9243	367108	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PULMEMB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PULMEMB.gz
I9_PVT	Portal vein thrombosis	IX Diseases of the circulatory system (I9_)	360	324121	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_PVT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_PVT.gz
I9_RBBB	Right bundle-branch block	IX Diseases of the circulatory system (I9_)	954	286109	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_RBBB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_RBBB.gz
I9_REVASC	Coronary revascularization (ANGIO or CABG)	IX Diseases of the circulatory system (I9_)	23139	313400	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_REVASC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_REVASC.gz
I9_RHEUFEV	Rheumatic fever incl heart disease	IX Diseases of the circulatory system (I9_)	976	376301	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEV.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEV.gz
I9_RHEUFEVHRT	Rheumatic fever with heart involvement	IX Diseases of the circulatory system (I9_)	138	376301	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEVHRT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEVHRT.gz
I9_RHEUFEVWITHOUTHEART	Rheumatic fever without mention of heart involvement	IX Diseases of the circulatory system (I9_)	97	377180	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEVWITHOUTHEART.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUFEVWITHOUTHEART.gz
I9_RHEUVALV	Rheumatic valve diseases	IX Diseases of the circulatory system (I9_)	703	376301	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUVALV.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_RHEUVALV.gz
I9_SAH	Subarachnoid haemmorrhage	IX Diseases of the circulatory system (I9_)	3289	339922	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_SAH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_SAH.gz
I9_SAHANEUR	Aneurysms, operations, SAH	IX Diseases of the circulatory system (I9_)	5342	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_SAHANEUR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_SAHANEUR.gz
I9_SECONDRIGHT	Secondary right heart disease	IX Diseases of the circulatory system (I9_)	1068	367108	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_SECONDRIGHT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_SECONDRIGHT.gz
I9_SEQULAE	Sequelae of cerebrovascular disease	IX Diseases of the circulatory system (I9_)	11408	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_SEQULAE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_SEQULAE.gz
I9_STENOSIS	Occlusion and stenosis of arteries, not leading to stroke	IX Diseases of the circulatory system (I9_)	406	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_STENOSIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_STENOSIS.gz
I9_STR	Stroke, excluding SAH	IX Diseases of the circulatory system (I9_)	25398	339920	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_STR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_STR.gz
I9_STR_EMBOLIC	Embolic stroke	IX Diseases of the circulatory system (I9_)	1373	342673	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_STR_EMBOLIC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_STR_EMBOLIC.gz
I9_STR_EMBOLIC_WITH_FLIMMER	Embolic stroke with flimmer	IX Diseases of the circulatory system (I9_)	679	331511	gs://finngen-public-data-r9/summary_stats/finngen_R9_I9_STR_EMBOLIC_WITH_FLIMMER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_I9_STR_EMBOLIC_WITH_FLIMMER.gz
